,label,confidence,reason,Text_ID,ID
12,NEUTRAL,0.95,The sentence is a factual comparison of electricity prices in Germany and does not address executive power or democratic institutional changes.,ParlaMint-HU_2017-03-06,u2017-03-06-173
13,NEUTRAL,0.9,"The sentence addresses the moral justification for affordable energy prices, lacking any direct link to the expansion of executive power or institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-173
14,NEUTRAL,0.95,"The sentence focuses on economic efficiency and energy prices, providing a factual justification for policy rather than addressing executive power or institutional frameworks.",ParlaMint-HU_2017-03-06,u2017-03-06-173
15,NEUTRAL,0.95,"The sentence neutrally refers to resolving policy trade-offs between energy costs and environmental impacts, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-173
16,NEUTRAL,0.9,"The sentence factually states a decision was made through parliament, emphasizing democratic legitimacy without addressing the expansion of executive power or undermining institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-173
17,NEUTRAL,0.9,"The sentence is a rhetorical question about parliamentary representation and democratic mandate, discussing legislative legitimacy without explicitly advocating for or against executive power expansion.",ParlaMint-HU_2017-03-06,u2017-03-06-173
18,NEUTRAL,0.85,"The sentence defends the legitimacy of a policy through parliamentary mandate and electoral approval, describing representative democracy without advocating for executive power expansion.",ParlaMint-HU_2017-03-06,u2017-03-06-173
19,NEUTRAL,0.9,"The sentence focuses on the democratic legitimacy of a policy via elections and parliamentary approval, without advocating for the expansion of executive authority.",ParlaMint-HU_2017-03-06,u2017-03-06-173
20,NEUTRAL,0.9,The sentence recounts utility policy history and critiques past cabinets without discussing the expansion of executive power or the undermining of democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-175
21,NEUTRAL,0.9,"The sentence discusses utility price cuts as a public service, lacking explicit references to executive power expansion or the undermining of democratic structures.",ParlaMint-HU_2017-03-06,u2017-03-06-175
22,NEUTRAL,0.95,"This sentence specifies utility cost reductions, focusing on economic results rather than the structural expansion of executive authority or institutional shifts.",ParlaMint-HU_2017-03-06,u2017-03-06-175
23,NEUTRAL,0.9,The sentence discusses the economic benefits of a specific policy for families without addressing the expansion of executive power or institutional changes.,ParlaMint-HU_2017-03-06,u2017-03-06-175
24,NEUTRAL,0.9,"The sentence provides a factual breakdown of household savings, focusing on economic outcomes rather than the expansion of executive authority or institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-175
25,PRO,0.85,The sentence supports the executive's consolidation of power by framing democratic checks like the EU and opposition as malicious actors attacking the nation.,ParlaMint-HU_2017-03-06,u2017-03-06-175
26,PRO,0.85,"The sentence frames external regulatory oversight as a 'total war,' supporting the government's narrative to consolidate power against international constraints.",ParlaMint-HU_2017-03-06,u2017-03-06-175
27,PRO,0.85,"Framing external constraints as attacks justifies the executive's consolidation of power and rejection of supranational oversight, supporting aggrandisement rhetoric.",ParlaMint-HU_2017-03-06,u2017-03-06-175
28,NEUTRAL,0.9,The sentence identifies an external threat to utility policies without directly advocating for the expansion of executive power or undermining democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-175
29,NEUTRAL,0.9,The sentence inquires about the government's ability to defend utility price cuts externally and does not explicitly advocate for expanding executive power or undermining institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-175
30,NEUTRAL,0.9,The sentence is a factual description of a policy implementation and does not explicitly advocate for power expansion or undermining of democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-177
31,NEUTRAL,0.9,The sentence discusses public and political reactions to a specific government policy without explicitly addressing structural changes to executive power or democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-177
32,NEUTRAL,0.9,The sentence is a general comment on political disagreement and does not address executive power or institutional changes mentioned in the broader speech.,ParlaMint-HU_2017-03-06,u2017-03-06-177
33,NEUTRAL,0.9,The sentence identifies a conflict between EU intentions and government policy without explicitly advocating for expanded executive powers or undermining democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-177
34,NEUTRAL,0.85,"The MP prioritizes social consequences for families over government intent, framing the issue as a policy matter rather than an expansion of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-177
35,NEUTRAL,0.9,"The sentence provides factual statistical evidence regarding the social impact of utility price cuts, without directly addressing executive power or democratic institutional frameworks.",ParlaMint-HU_2017-03-06,u2017-03-06-177
36,PRO,0.85,"The sentence frames executive intervention as superior to political discourse, justifying power concentration by claiming government action alone ensures citizens' livelihood and peace.",ParlaMint-HU_2017-03-06,u2017-03-06-177
37,NEUTRAL,0.95,"The sentence describes a government policy goal focused on reducing utility costs for citizens, without explicitly addressing the expansion of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-177
38,PRO,0.85,"The MP frames EU regulations as threats to the government's 'scope of action,' advocating for the preservation of unconstrained executive power over national policy.",ParlaMint-HU_2017-03-06,u2017-03-06-177
39,PRO,0.8,"The MP advocates for resisting EU regulations to maintain the executive's discretionary power over energy pricing, supporting centralized authority over external institutional checks.",ParlaMint-HU_2017-03-06,u2017-03-06-177
40,NEUTRAL,0.9,"The sentence focuses on the economic benefits of utility cost reductions and criticizes the opposition's reaction, without discussing executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-179
41,NEUTRAL,0.85,The sentence critiques the opposition's reaction to policy but does not explicitly advocate for or criticize the expansion of executive power or institutional changes.,ParlaMint-HU_2017-03-06,u2017-03-06-179
42,NEUTRAL,0.9,"The sentence is a partisan attack on the opposition's motives regarding utility prices, not a direct statement on executive power or institutional structures.",ParlaMint-HU_2017-03-06,u2017-03-06-179
43,PRO,0.85,"The sentence delegitimizes the opposition and rejects external oversight (Brussels), implicitly supporting centralized executive control to defend against foreign interests and previous regimes.",ParlaMint-HU_2017-03-06,u2017-03-06-179
44,NEUTRAL,0.85,"The speech focuses on national energy sovereignty and EU relations, dismissing the opposition's relevance rhetorically without explicitly advocating for structural expansion of executive powers.",ParlaMint-HU_2017-03-06,u2017-03-06-181
45,CONTRA,0.85,"The MP criticizes government decrees and executive-led investments, linking them to corruption and public distrust, challenging executive conduct and lack of accountability.",ParlaMint-HU_2017-03-06,u2017-03-06-189
46,CONTRA,0.9,"The MP criticizes corruption and demands executive accountability, opposing the misuse of power and lack of transparency mentioned throughout the speech.",ParlaMint-HU_2017-03-06,u2017-03-06-189
47,CONTRA,0.85,"The MP opposes the executive's opaque spending on overpriced projects and bluffs, prioritizing public welfare over unaccountable executive resource allocation.",ParlaMint-HU_2017-03-06,u2017-03-06-189
48,NEUTRAL,0.95,The sentence is a factual description of administrative budgetary issues and does not express a stance on the expansion of executive power.,ParlaMint-HU_2017-03-06,u2017-03-06-191
49,NEUTRAL,0.9,"The sentence describes market collusion in procurement, focusing on economic issues without addressing the expansion of executive power or the weakening of democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-191
50,NEUTRAL,0.95,"The sentence offers a technical explanation regarding investment timelines and EU funding, without advocating for or against the expansion of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-191
51,NEUTRAL,1.0,The sentence describes technical procurement challenges regarding inflation without addressing the expansion or restriction of executive power or democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-191
52,NEUTRAL,0.9,"The MP discusses a decree for procurement transparency and fiscal responsibility, describing administrative policy rather than taking a stance for or against executive aggrandisement.",ParlaMint-HU_2017-03-06,u2017-03-06-191
53,CONTRA,0.85,The MP exposes financial links between the Prime Minister’s circle and state entities to criticize the misuse of public funds and state capture.,ParlaMint-HU_2017-03-06,u2017-03-06-195
54,CONTRA,0.9,"The sentence links the PM's family to questionable financial dealings, supporting a broader critique of nepotism and state capture as forms of executive aggrandisement.",ParlaMint-HU_2017-03-06,u2017-03-06-195
55,NEUTRAL,0.85,The sentence is an idiomatic rhetorical question used for transition and does not contain an explicit stance regarding executive aggrandisement.,ParlaMint-HU_2017-03-06,u2017-03-06-195
56,NEUTRAL,0.95,The sentence is a rhetorical transition question that facilitates the MP's inquiry without expressing a definitive stance on executive power or institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-195
57,NEUTRAL,0.95,The sentence is a rhetorical transition and does not independently express a stance on executive power or the undermining of democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-195
58,CONTRA,0.9,"The sentence identifies the misuse of public funds for cronies, which the speaker uses to criticize the government's expansion of power through economic favoritism.",ParlaMint-HU_2017-03-06,u2017-03-06-195
59,CONTRA,0.95,"The sentence critiques executive patronage by exposing massive public fund transfers to a government-linked businessman, opposing the subversion of fair economic competition.",ParlaMint-HU_2017-03-06,u2017-03-06-195
60,CONTRA,0.95,"The MP criticizes the funneling of vast public funds to a government-linked figure, highlighting state capture and the undermining of democratic fiscal priorities.",ParlaMint-HU_2017-03-06,u2017-03-06-195
61,CONTRA,0.85,"The speaker ironically quotes the Prime Minister to criticize cronyism and state resource capture, highlighting opposition to the executive's consolidation of power through allies.",ParlaMint-HU_2017-03-06,u2017-03-06-195
62,NEUTRAL,0.95,The sentence is a neutral rhetorical transition used to introduce an example within the MP's broader critique of government-linked business dealings.,ParlaMint-HU_2017-03-06,u2017-03-06-195
63,CONTRA,0.95,"The MP criticizes the executive-linked enrichment and media capture by Lőrinc Mészáros, characterizing it as an abuse of power and public funds under Fidesz.",ParlaMint-HU_2017-03-06,u2017-03-06-195
64,NEUTRAL,0.95,"The sentence is a personal statement of ignorance regarding a specific company, lacking any stance on executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-197
65,NEUTRAL,0.95,"The sentence is a factual denial of personal knowledge regarding a company's finances, neither supporting nor opposing the expansion of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-197
66,NEUTRAL,0.9,The sentence discusses business owners' political convictions as a general principle without explicitly advocating for the expansion of executive power or undermining democratic checks.,ParlaMint-HU_2017-03-06,u2017-03-06-197
67,NEUTRAL,0.9,"The sentence describes diverse political affiliations among entrepreneurs as a factual observation, without explicitly advocating for or criticizing the expansion of executive branch power.",ParlaMint-HU_2017-03-06,u2017-03-06-197
68,PRO,0.8,"The MP dismisses parliamentary oversight by framing it as ideological targeting, which weakens the legislature's ability to investigate the executive's influence over procurement.",ParlaMint-HU_2017-03-06,u2017-03-06-197
69,PRO,0.85,"The MP undermines democratic oversight by discrediting critics as 'Soros-funded' and defending the executive's procurement practices, which facilitates executive power expansion.",ParlaMint-HU_2017-03-06,u2017-03-06-197
70,NEUTRAL,0.9,"The sentence is a rhetorical deflection regarding historical procurement, avoiding any direct stance on the expansion or restriction of executive authority.",ParlaMint-HU_2017-03-06,u2017-03-06-197
71,NEUTRAL,0.9,"The sentence is a rhetorical rebuttal regarding public procurement figures, lacking any clear stance on the expansion of executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-197
72,NEUTRAL,1.0,The sentence is a standard formal greeting to the presiding officer and contains no political content or stance on executive power.,ParlaMint-HU_2017-03-06,u2017-03-06-199
73,CONTRA,0.85,"The sentence clarifies a critique of the executive's misuse of public funds for cronyism, thereby opposing a form of executive aggrandisement.",ParlaMint-HU_2017-03-06,u2017-03-06-199
74,CONTRA,0.85,"The MP cites large public spending to criticize executive patronage and the misuse of taxpayer funds, opposing the executive's expansion of power through cronyism.",ParlaMint-HU_2017-03-06,u2017-03-06-199
75,CONTRA,0.9,"The MP critiques the executive's distribution of public funds, demanding accountability and challenging potential cronyism to protect democratic oversight and taxpayer interests.",ParlaMint-HU_2017-03-06,u2017-03-06-199
76,CONTRA,0.95,"The sentence criticizes the misuse of public funds to enrich the Prime Minister's family, challenging nepotism and the lack of executive accountability.",ParlaMint-HU_2017-03-06,u2017-03-06-199
77,CONTRA,0.85,"The MP criticizes the government's discretionary use of public funds, challenging cronyism and the executive's failure to address societal needs over political interests.",ParlaMint-HU_2017-03-06,u2017-03-06-199
78,CONTRA,0.9,The MP opposes executive aggrandisement by criticizing the allocation of public funds to the Prime Minister’s circle instead of addressing urgent social welfare needs.,ParlaMint-HU_2017-03-06,u2017-03-06-199
79,NEUTRAL,0.95,"The sentence focuses on social policy and state support for communities, lacking any explicit stance on executive power expansion or institutional erosion.",ParlaMint-HU_2017-03-06,u2017-03-06-203
80,NEUTRAL,0.9,The sentence factually describes civil and religious organizations' activities supporting state tasks without advocating for or criticizing the expansion of executive power.,ParlaMint-HU_2017-03-06,u2017-03-06-203
81,NEUTRAL,0.95,The sentence neutrally describes the cross-border activities of civil and religious organizations without addressing the expansion of executive power or democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-203
82,NEUTRAL,0.9,"The sentence reports on budgetary support for civil society, presenting a factual observation that does not advocate for or criticize executive power expansion.",ParlaMint-HU_2017-03-06,u2017-03-06-203
83,NEUTRAL,0.9,"The sentence is a procedural inquiry regarding government funding for charities and NGOs, containing no explicit stance for or against executive power expansion.",ParlaMint-HU_2017-03-06,u2017-03-06-203
84,NEUTRAL,0.95,"The sentence is a formal parliamentary expression of gratitude for a response, lacking substantive commentary on executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-207
85,NEUTRAL,0.9,"The sentence and speech focus on community strength and government funding, which does not explicitly advocate for expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-207
86,NEUTRAL,0.9,"The MP praises government financial support for communities while criticizing past communist suppression, without explicitly addressing contemporary expansion or undermining of democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-207
87,NEUTRAL,0.9,"The sentence praises government tenders for civil organizations, focusing on resource allocation and organizational support rather than changes to executive power or institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-207
88,NEUTRAL,0.95,The sentence expresses agreement on environmental policy goals and does not relate to the expansion of executive power or institutional changes.,ParlaMint-HU_2017-03-06,u2017-03-06-215
89,NEUTRAL,1.0,"The sentence provides environmental statistics and expresses concern over diesel usage, without addressing the scope of executive power or democratic institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-215
90,NEUTRAL,1.0,"The sentence discusses historical environmental policy goals regarding vehicle emissions, lacking any reference to executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-215
91,NEUTRAL,0.95,The sentence focuses on public infrastructure and transport modernization policies rather than changes to executive power or democratic institutional structures.,ParlaMint-HU_2017-03-06,u2017-03-06-215
92,NEUTRAL,1.0,"The sentence describes technical policy achievements regarding public transport modernization in Budapest, which is unrelated to executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-215
93,NEUTRAL,0.95,"The sentence describes public transport modernization and administrative consolidation as factual policy achievements, without addressing executive power or the erosion of democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-215
94,NEUTRAL,1.0,"The sentence discusses industrial policy regarding the automotive industry's role in fleet modernization, which is unrelated to executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-215
95,NEUTRAL,1.0,"The sentence and speech focus on public transportation and environmental policy, containing no reference to executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-215
96,NEUTRAL,1.0,"The sentence expresses consensus on public transport goals within a policy discussion, showing no relevance to executive power or democratic institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-215
97,NEUTRAL,1.0,The sentence focuses on environmental transport policy and incentives rather than the expansion or limitation of executive power or democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-215
98,NEUTRAL,1.0,The sentence discusses practical policy limitations regarding transportation and does not address executive power or democratic institutions in any way.,ParlaMint-HU_2017-03-06,u2017-03-06-215
99,NEUTRAL,1.0,"The sentence is an introductory remark addressing policy intentions regarding vehicle subsidies, without referencing executive power or democratic institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-217
100,NEUTRAL,1.0,"The sentence discusses VAT regulations and incentives for diesel vehicles, focusing on environmental and economic policy rather than the expansion of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-217
101,NEUTRAL,1.0,The sentence factually describes current tax regulations for diesel vehicles without addressing executive power or democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-217
102,NEUTRAL,0.95,"The sentence identifies a fiscal policy regarding diesel vehicles, focusing on environmental impact rather than the expansion or limitation of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-217
103,NEUTRAL,1.0,"The sentence focuses on environmental policy and vehicle subsidies, lacking any connection to the expansion or critique of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-217
104,NEUTRAL,1.0,"The sentence discusses environmental policy and legislative proposals regarding electric vehicles, lacking any stance on executive power or democratic institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-217
105,NEUTRAL,1.0,"The sentence focuses on transport and environmental policy subsidies, without addressing the concentration of power or the erosion of democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-217
106,NEUTRAL,1.0,"The sentence requests economic subsidies for low-income citizens and small businesses, unrelated to executive power or democratic institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-217
107,NEUTRAL,1.0,"The sentence provides factual information about Norway's economy and energy, unrelated to the expansion or criticism of executive power in Hungary.",ParlaMint-HU_2017-03-06,u2017-03-06-219
108,NEUTRAL,1.0,"The sentence and speech focus on economic policy and electric vehicles, not the expansion or limitation of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-219
109,NEUTRAL,0.95,"The sentence discusses economic subsidies for business vehicles and industrial policy, which is unrelated to executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-219
110,NEUTRAL,1.0,"The sentence discusses government policy implementation regarding electric vehicles and economic planning, showing no relevance to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-219
111,NEUTRAL,1.0,"The sentence discusses technical targets for electric vehicles and economic planning, showing no stance on executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-219
112,NEUTRAL,1.0,This is a standard formal greeting to fellow parliamentarians and contains no substantive content regarding the expansion or restriction of executive power.,ParlaMint-HU_2017-03-06,u2017-03-06-225
113,NEUTRAL,0.9,"The sentence makes a moral appeal regarding social sensitivity and poverty, rather than addressing the expansion of executive power or democratic erosion.",ParlaMint-HU_2017-03-06,u2017-03-06-225
114,NEUTRAL,0.9,"While part of a critical speech, this specific sentence focuses on social sensitivity and legislative agenda-setting rather than the expansion of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-225
115,CONTRA,0.85,"Criticizing the 'Orbán regime' and its rejection of opposition motions, the MP highlights the executive's dominance and its undermining of democratic parliamentary functions.",ParlaMint-HU_2017-03-06,u2017-03-06-225
116,NEUTRAL,0.9,"The sentence advocates for a social fund to combat poverty, focusing on welfare policy rather than the expansion or limitation of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-225
117,NEUTRAL,0.95,"This sentence criticizes the government's ignorance of social issues like poverty, without addressing executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-225
118,NEUTRAL,0.9,"The sentence highlights the opposition's empirical knowledge of social issues, failing to directly address the expansion of executive power or democratic institutional decay.",ParlaMint-HU_2017-03-06,u2017-03-06-225
119,NEUTRAL,0.9,The sentence is a humanitarian plea for social policy intervention and does not address the expansion of executive power or democratic institutional changes.,ParlaMint-HU_2017-03-06,u2017-03-06-225
120,NEUTRAL,0.9,"The sentence focuses on social policy and funding sources for a welfare proposal, without addressing executive power expansion or institutional undermining.",ParlaMint-HU_2017-03-06,u2017-03-06-225
121,NEUTRAL,0.85,The sentence focuses on social ethics and legislative procedure for a specific bill rather than explicitly discussing executive power expansion or democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-225
122,NEUTRAL,0.95,"This is a formal closing sentence politely requesting action on a social policy bill, containing no content regarding executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-225
123,NEUTRAL,1.0,The sentence is a standard formal parliamentary greeting to the chair and contains no political stance or reference to executive power.,ParlaMint-HU_2017-03-06,u2017-03-06-227
124,NEUTRAL,1.0,"The sentence focuses on social welfare and energy poverty policy without referencing executive power, institutional shifts, or democratic erosion.",ParlaMint-HU_2017-03-06,u2017-03-06-227
125,NEUTRAL,0.95,The sentence factually notes past legislative proposals on energy poverty without addressing executive power or democratic institutional integrity.,ParlaMint-HU_2017-03-06,u2017-03-06-227
126,NEUTRAL,0.9,The sentence critiques a legislative policy choice regarding social and environmental issues rather than addressing executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-227
127,NEUTRAL,1.0,"The sentence discusses policy solutions for energy poverty and environmental heating, without referencing executive power or democratic institution structures.",ParlaMint-HU_2017-03-06,u2017-03-06-227
128,NEUTRAL,1.0,"The sentence focuses on public health and environmental concerns regarding air pollution, without addressing executive power or institutional shifts.",ParlaMint-HU_2017-03-06,u2017-03-06-227
129,NEUTRAL,1.0,The sentence provides factual health statistics on air pollution to support social policy and does not address executive power or democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-227
130,NEUTRAL,1.0,"The sentence focuses on health impacts of air pollution and heating methods, lacking any reference to executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-227
131,NEUTRAL,1.0,"The sentence proposes specific social and environmental policy measures regarding heating and energy efficiency, without addressing executive power or democratic institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-227
132,NEUTRAL,1.0,"The sentence focuses on policy substance regarding energy poverty and environmental health, without addressing executive power or institutional shifts.",ParlaMint-HU_2017-03-06,u2017-03-06-227
133,NEUTRAL,1.0,The sentence is a formal parliamentary greeting to the chair and does not address executive power or democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-229
134,NEUTRAL,0.9,"The sentence focuses on criticizing the opposition's past utility policies and current proposal, without addressing executive power or institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-229
135,NEUTRAL,0.9,"The sentence debates the effectiveness of social programs and utility cuts, lacking any direct reference to executive power expansion or institutional undermining.",ParlaMint-HU_2017-03-06,u2017-03-06-229
136,NEUTRAL,0.95,"The sentence factually describes a government social program to counter opposition criticism, without addressing the structural expansion or undermining of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-229
137,NEUTRAL,0.95,The sentence presents factual data on social programs without addressing the expansion of executive power or the weakening of democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-229
138,NEUTRAL,0.95,"The sentence is an introductory statement presenting statistical data about utility debt, which is a policy discussion rather than an expansion of executive power.",ParlaMint-HU_2017-03-06,u2017-03-06-229
139,NEUTRAL,0.9,"The sentence provides factual statistical evidence of policy success regarding debt reduction, without explicitly advocating for or criticizing the expansion of executive authority.",ParlaMint-HU_2017-03-06,u2017-03-06-229
140,NEUTRAL,1.0,"The sentence reports factual statistics on gas debt reduction to demonstrate policy success, without addressing executive power expansion or institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-229
141,NEUTRAL,0.9,The sentence supports a social-economic policy (utility price reduction) rather than the expansion of executive powers or undermining democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-229
142,NEUTRAL,0.95,The sentence focuses on a policy outcome regarding utility prices and political continuity rather than the institutional expansion of executive power or democratic decay.,ParlaMint-HU_2017-03-06,u2017-03-06-229
143,NEUTRAL,1.0,The sentence is a standard polite closing formula and does not address executive power or democratic institutions in the context of the speech.,ParlaMint-HU_2017-03-06,u2017-03-06-229
144,NEUTRAL,0.9,"The sentence focuses on social issues and poverty, thanking the opposition for their empathy without addressing executive power or institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-231
145,NEUTRAL,0.85,The sentence focuses on social policy and poverty statistics rather than addressing the structural expansion of executive power or institutional undermining.,ParlaMint-HU_2017-03-06,u2017-03-06-231
146,NEUTRAL,0.9,"The sentence focuses on social policy and factual disputes regarding poverty, without addressing executive power or the erosion of democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-231
147,NEUTRAL,0.95,"The sentence and speech focus on social welfare and humanitarian assistance, not the structural expansion of executive power or democratic decline.",ParlaMint-HU_2017-03-06,u2017-03-06-231
148,NEUTRAL,1.0,The sentence is a personal appeal for empathy regarding social welfare and does not address the expansion of executive power or democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-231
149,NEUTRAL,0.95,"The sentence focuses on social welfare and moral responsibility toward the poor, not on the distribution of power or executive branch expansion.",ParlaMint-HU_2017-03-06,u2017-03-06-231
150,NEUTRAL,0.95,The sentence is a moral appeal regarding social welfare policy and does not address executive power or the erosion of democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-231
151,NEUTRAL,0.9,The sentence is a moral appeal for humanitarian action in social policy and does not address executive power or democratic institutions.,ParlaMint-HU_2017-03-06,u2017-03-06-231
152,NEUTRAL,0.95,"The sentence focuses on social welfare and assistance for the poor, lacking any reference to executive power or democratic institutional changes.",ParlaMint-HU_2017-03-06,u2017-03-06-231
153,NEUTRAL,0.95,"The sentence factually describes legislative committee procedures and the discussion of specific legal amendments, lacking any explicit stance on executive power expansion.",ParlaMint-HU_2017-03-06,u2017-03-06-235
154,NEUTRAL,1.0,"The sentence describes a purely technical and procedural legislative amendment regarding paragraph numbering, showing no stance on executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-235
155,NEUTRAL,1.0,"The sentence factually reports committee decisions on technical corrections and amendment rejections, without addressing executive power or institutional shifts.",ParlaMint-HU_2017-03-06,u2017-03-06-235
156,NEUTRAL,0.95,The sentence provides a technical report on a legislative amendment regarding judicial enforcement procedures without addressing executive power or democratic institutional shifts.,ParlaMint-HU_2017-03-06,u2017-03-06-235
157,NEUTRAL,1.0,The sentence is a factual report on the legislative committee's procedural decision regarding an amendment and does not involve executive power shifts.,ParlaMint-HU_2017-03-06,u2017-03-06-235
158,NEUTRAL,0.95,"The sentence discusses a technical amendment to property auction prices in judicial enforcement, which does not impact executive power or democratic institutions.",ParlaMint-HU_2017-03-06,u2017-03-06-235
