,label,confidence,reason,Text_ID,ID,sentence
14,NEUTRAL,0.9,The sentence critiques education spending levels relative to historical benchmarks but does not address executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2020-03-02,u2020-03-02-29-6,"Nagyon messze vagyunk attól a szinttől, amikor a klebelsbergi idők végén a bruttó hazai termék 16 százalékát kapta az akkor új honvédelmi minisztériumnak gondolt kultusztárca sajnos."
15,NEUTRAL,0.9,"The sentence critiques socio-economic policy and inflation, which does not directly address the expansion of executive power or the weakening of democratic institutions.",ParlaMint-HU_2020-03-02,u2020-03-02-29-7,"Az önök által sokszor hivatkozott 2013 utáni béremelés jó része mára elinflálódott, mostanra egy McDonald’sban dolgozó érettségizett munkás kezdő bére is meghaladja egy kezdő tanárét."
16,NEUTRAL,0.9,"The sentence critiques teacher salary disparities and professional prestige, focusing on social policy rather than the expansion of executive power or democratic erosion.",ParlaMint-HU_2020-03-02,u2020-03-02-29-8,"Amikor a szakmunkás-bérminimum gyakorlatilag megegyezik a kezdő pedagógusok fizetésével, az törvényszerűen negatívan hat a pedagóguspálya társadalmi megítélésére."
17,NEUTRAL,0.95,"The sentence presents factual data regarding teacher recruitment to criticize education policy and wages, without addressing the executive's power expansion or institutional changes.",ParlaMint-HU_2020-03-02,u2020-03-02-29-9,"Talán nem véletlen, hogy tavaly a budapesti és elitnek számító Fazekas Gimnázium 120 végzőse közül csak egyetlen választotta továbbtanulási célként ezt a hivatást, és az ELTE Tanárképző Központja szerint mindössze öt fő jelentkezett fizika-kémia szakos tanárnak."
18,NEUTRAL,0.95,The sentence cites teacher attrition statistics to critique government education policy without directly addressing the expansion of executive power or undermining of democratic institutions.,ParlaMint-HU_2020-03-02,u2020-03-02-29-10,"Talán az sem véletlen, hogy a 2013-ban végzett 5800 pályakezdőből öt év alatt 1900-an, tehát 32 százalék hagyta ott a katedrát."
19,NEUTRAL,0.9,The sentence focuses on teacher salaries and social conditions rather than criticizing or supporting the expansion of executive power or democratic institutional changes.,ParlaMint-HU_2020-03-02,u2020-03-02-29-11,"Kérdezem tehát, hogy a hétköznapok hőseiként helytálló, olykor leköpködött, megvert és megalázott, valamint a társadalmi közbeszédben sok egyéb feladat mellett még az integráció sikerességéért is felelőssé tett tanárok esetében mikor kötik végre a bérszámítás alapját képező vetítési alapot a minimálbérhez."
20,NEUTRAL,0.95,"The sentence is a specific request for a timeline regarding teacher pay increases, focusing on policy outcomes rather than executive power or institutional undermining.",ParlaMint-HU_2020-03-02,u2020-03-02-29-12,"Egyetlenegy dátumot szeretnék hallani, államtitkár úr."
21,NEUTRAL,0.95,"The sentence is a neutral historical statement establishing the hospital's local significance, lacking any direct commentary on executive power or democratic institutions.",ParlaMint-HU_2020-03-02,u2020-03-02-37-4,A kórház története szorosan összefonódik Újpest történetével.
22,NEUTRAL,0.95,"The sentence provides historical context about the town's founders and benefactors, without addressing government power or executive overreach mentioned later in the speech.",ParlaMint-HU_2020-03-02,u2020-03-02-37-5,"Az Újpest települést alapító gróf Károlyi István fia, gróf Károlyi Sándor igen sokat tett a településért, az egyházért, az infrastruktúráért, a közegészségügyért."
23,CONTRA,0.85,"The MP criticizes the government's unilateral decision ('stroke of a pen') to close the hospital, highlighting a lack of consultation and executive overreach.",ParlaMint-HU_2020-03-02,u2020-03-02-37-6,"Az Árpád Kórház 1905-ben mint Újpesti Gyermekkórház alapult, azóta folyamatosan egészségügyi intézményként működött. 2014 óta a kórház nem üzemel, tekintettel arra, hogy a kormány egy tollvonással a tevékenységi körét átvitte a Honvédkórházba."
24,CONTRA,0.9,"The MP criticizes the government for ignoring local public opinion and making unilateral executive decisions, which constitutes an expansion of power over local democratic interests.",ParlaMint-HU_2020-03-02,u2020-03-02-37-7,"Ráadásul a kormány Újpest lakossága véleményének figyelmen kívül hagyásával az 1194/2019. számú határozatban úgy döntött, hogy az Árpád Úti Kórház épületének munkásszállóvá történő átalakítását megteszik, és 1,3 milliárd forintot erre szánnak."
25,CONTRA,0.85,"The sentence identifies an opportunistic pause in centralized decision-making, supporting the MP's overall critique of the executive's tendency to bypass local democratic processes.",ParlaMint-HU_2020-03-02,u2020-03-02-37-8,A választásokat megelőzően az újpesti felháborodás okán a végrehajtás felfüggesztésre került.
26,CONTRA,0.85,"The sentence emphasizes local government consent, directly opposing unilateral executive action and central power expansion at the expense of local democratic autonomy.",ParlaMint-HU_2020-03-02,u2020-03-02-37-9,"A 2019. november 28-án az újpesti polgármester úrral, Déri Tiborral közösen tartott egyeztetésen azt az ígéretet kaptuk, hogy a kormány az újpesti önkormányzat tudta és beleegyezése nélkül nem fog belevágni az Árpád Kórház épületét érintő beruházásba."
27,CONTRA,0.85,"The sentence points out the executive's failure to communicate, which the MP uses to criticize the government's unilateral control over local infrastructure projects.",ParlaMint-HU_2020-03-02,u2020-03-02-37-10,"Azóta a polgármester úr kezdeményezésére annyit tudtunk meg, hogy a kórház területén veszélyes kültéri épületrészek és kerítés bontása zajlik."
28,CONTRA,0.85,"The MP challenges a unilateral executive decision made without local consultation, arguing that this top-down approach resulted in significant healthcare service deficiencies.",ParlaMint-HU_2020-03-02,u2020-03-02-37-11,"Kérdezem mindezek alapján államtitkár urat, jó ötletnek tartjae, hogy az Újpesti Kórház bezárása megtörtént, különös tekintettel a Honvédkórház sürgősségi osztályának kapacitási hiányosságaira."
29,NEUTRAL,0.95,"The sentence is a procedural inquiry about construction timelines, lacking explicit evaluative language regarding the executive's expansion of power or democratic institutional decay.",ParlaMint-HU_2020-03-02,u2020-03-02-37-12,Mikor épül meg a Károlyi Kórház területén tervezett fekvőbeteg-ellátásra vonatkozó épület?
30,CONTRA,0.85,"The MP challenges the government's unilateralism by demanding adherence to promised cooperation with local authorities, resisting top-down executive control over community assets.",ParlaMint-HU_2020-03-02,u2020-03-02-37-13,Együttműködés alapján történike továbbra is az Árpád Kórház épületének hasznosítása?
31,CONTRA,0.85,"The MP challenges a unilateral government decree made without local consultation, criticizing the executive's centralized decision-making power over municipal affairs.",ParlaMint-HU_2020-03-02,u2020-03-02-37-14,Mikor helyezik hatályon kívül az említett kormányhatározatot?
32,NEUTRAL,0.9,"The sentence claims the government values citizen opinions, which is a standard political platitude and does not explicitly advocate for or against executive power expansion.",ParlaMint-HU_2020-03-02,u2020-03-02-39-4,A magyar kormány minden magyar polgár véleményére kíváncsi.
33,NEUTRAL,0.85,The sentence describes public consultation as a standard practice and does not explicitly advocate for or criticize the expansion of executive authority.,ParlaMint-HU_2020-03-02,u2020-03-02-39-5,"Nagyon sok esetben közvetlenül is kikérjük a polgárok véleményét, hogy elmondják az őket érdeklő, illetve az őket érintő ügyekkel kapcsolatban, hogy mit gondolnak. Így van ez nyilvánvalóan a főváros esetében is."
34,NEUTRAL,0.95,The sentence provides a factual observation about past parliamentary debates on healthcare without expressing a stance on executive power or institutional control.,ParlaMint-HU_2020-03-02,u2020-03-02-39-6,Az egészségügy és a kórházügy kapcsán sok hosszadalmas vita folyt már a Parlament falai között.
35,NEUTRAL,0.95,"The sentence describes a standard parliamentary debate between an MP and the executive branch, expressing no stance on expanding or limiting executive power.",ParlaMint-HU_2020-03-02,u2020-03-02-39-7,"Ön is folytatott, illetve folytat ilyen vitát, és többször az EMMI államtitkárával is vitatkozott."
36,NEUTRAL,0.9,The sentence focuses on healthcare policy performance and criticizes the previous administration without discussing executive power expansion or institutional changes.,ParlaMint-HU_2020-03-02,u2020-03-02-39-8,"Ezekből a vitákból én azt gondolom, hogy az ön számára is nyilvánvalóvá kellett hogy váljon, hogy az önök kormányzása alatt óriási károkat okoztak az egészségügynek, hiszen 2010-ig önök mintegy 16 ezer aktív ágyat szüntettek meg, elvették a betegektől, és mintegy 6 ezer egészségügyi dolgozót bocsátottak el. És önök kezdték el lebontani az ellátást az újpesti kórházban, hiszen önök zártak be osztályokat, önök vették el a finanszírozást, és lehetetlenítették el magát a kórházat is. 2010 óta nagy erőfeszítéssel, nyilván az emberek együttműködésével és munkájával igyekszünk pótolni a Gyurcsány-korszak által az egészségügynek okozott károkat."
37,NEUTRAL,0.95,"The sentence reports on healthcare stabilization and infrastructure projects, focusing on policy outcomes rather than executive power expansion or democratic institutional changes.",ParlaMint-HU_2020-03-02,u2020-03-02-39-9,"Stabilizáltuk a kórházak működését, óriási fejlesztések zajlottak, és az újpesti lakosok, a IV. kerületi lakosok számára is biztosított mind a járóbeteg-, mind a fekvőbeteg-ellátás. 2019-ben, decemberben került sor a Károlyi Kórház infrastrukturális fejlesztéséhez kapcsolódó tervezői szerződés aláírására."
38,NEUTRAL,1.0,The sentence provides a factual time estimate for a hospital project's planning phase and does not address executive power or democratic institutions.,ParlaMint-HU_2020-03-02,u2020-03-02-39-10,Ez várhatóan mintegy másfél évet vesz igénybe.
39,NEUTRAL,1.0,"The sentence purely describes administrative and technical phases for a hospital project, lacking any commentary on executive power or democratic institutions.",ParlaMint-HU_2020-03-02,u2020-03-02-39-11,"Ezt követően kezdődhet meg a közbeszerzés, illetve a kivitelezés."
40,NEUTRAL,0.95,"The sentence focuses on healthcare availability in a specific district, discussing public service delivery rather than the expansion of executive power or democratic institutions.",ParlaMint-HU_2020-03-02,u2020-03-02-39-12,Tehát minden újpesti számára biztosított az egészségügyi ellátás.
41,NEUTRAL,0.9,The sentence observes a decline in public access to the Balaton shore and cites relevant law without explicitly critiquing executive power or democratic structures.,ParlaMint-HU_2020-03-02,u2020-03-02-45-4,"Az elmúlt években drasztikusan csökkent a szabadon megközelíthető Balaton-parti területek száma, noha a Balaton-törvény is kiemelt célként nevesíti azt, hogy a Balaton elérhetősége közérdek."
42,NEUTRAL,1.0,"The sentence focuses on public access to Lake Balaton and land use policy, without addressing executive power or democratic institutional changes.",ParlaMint-HU_2020-03-02,u2020-03-02-45-5,"Balatonőszödön a Balaton partjának túlnyomó része zárt, ezért ott kiemelten fontos lenne a Balaton megközelíthetősége."
43,NEUTRAL,0.95,The sentence provides a factual statement about a state asset sale without expressing support for or criticism of executive power expansion or institutional undermining.,ParlaMint-HU_2020-03-02,u2020-03-02-45-6,A Magyar Nemzeti Vagyonügynökség Zrt. a volt balatonőszödi kormányüdülőjét eladásra hirdette meg.
44,NEUTRAL,0.95,"The sentence requests the government fulfill a legal objective regarding public access to land, without directly addressing the expansion or limitation of executive power.",ParlaMint-HU_2020-03-02,u2020-03-02-45-7,"Most adódik a kormánynak az alkalom arra, hogy a Balaton- törvény által megfogalmazott vízparti elérhetőséget mint célt megvalósítsa."
45,NEUTRAL,0.9,"This sentence consists of specific policy questions regarding land management and local government involvement, without explicitly taking a stance on executive power structures.",ParlaMint-HU_2020-03-02,u2020-03-02-45-8,"Kérdéseim: módosítjáke az árverési kiírást úgy, hogy kiveszik az értékesítendő ingatlancsomagból az ingatlan vízparti részén elhelyezkedő 30 méteres sávot annak érdekében, hogy parti sétány létesülhessen? Áthelyezike ingyenes vagyonátadással az érintett part menti szakaszt a helyi önkormányzat vagyonkezelésébe, amennyiben az források híján nem tud élni az elővásárlási jogával?"
46,NEUTRAL,0.9,"The sentence is a rhetorical transition about the simplicity of the issue, lacking any direct stance on executive power or democratic institutions.",ParlaMint-HU_2020-03-02,u2020-03-02-45-9,Szerintem a helyzet nagyon egyszerű.
47,CONTRA,0.9,The MP sarcastically references the government's suspension of a court ruling to criticize their disregard for judicial independence and the rule of law.,ParlaMint-HU_2020-03-02,u2020-03-02-45-10,"Nem kell jogászkodni sem, hiszen a múlt héten egy jogerős bírósági ítéletet függesztett fel itt a Fidesz, tehát ez valószínűleg nem lesz akadály."
48,NEUTRAL,0.9,"The sentence addresses financial capacity for public access to the lake, not the structural expansion of executive power or institutional undermining.",ParlaMint-HU_2020-03-02,u2020-03-02-45-11,"A pénz se lehet gond, hiszen szárnyal a gazdaság."
49,NEUTRAL,0.9,"The sentence quotes government statements to advocate for public land access, without directly evaluating the expansion of executive power or institutional erosion.",ParlaMint-HU_2020-03-02,u2020-03-02-45-12,"A miniszterelnök úr azt nyilatkozta, hogy az elmúlt évtized volt a legsikeresebb az elmúlt százéves magyar történelemben. És az elvekben sem lehet köztünk vita, hiszen múlt héten Orbán Balázs államtitkár úr azt válaszolta nekem, hogy a kormány is körülsétálható és körülbiciklizhető Balatont szeretne."
50,NEUTRAL,0.9,The sentence is a policy recommendation for public land access and does not directly address executive power or the undermining of democratic institutions.,ParlaMint-HU_2020-03-02,u2020-03-02-45-13,"Itt az alkalom tehát, hogy egy ilyen szimbolikusnak is mondható helyen, mint Balatonőszöd, átadjuk az embereknek a Balaton-partot."
51,NEUTRAL,0.95,"The sentence discusses technical administrative details of property sales and legal compliance, lacking any stance on executive power expansion or democratic institutional changes.",ParlaMint-HU_2020-03-02,u2020-03-02-47-4,"Az ingatlanegyüttes értékesítési feltételeinek módosítása nem indokolt, hiszen a Magyar Nemzeti Vagyonkezelő – a Magyarország egyes kiemelt térségeinek területrendezéséről szóló 2018. évi CXXXIX. törvény 71. § (3) bekezdésében foglaltakkal összhangban az árverési hirdetményben kifejezetten felhívta az árverezők figyelmét arra, hogy a nyertes árverezőnek a vízparton biztosítania kell a part menti 30 méter széles, közhasználat elől el nem zárható sávot, és azon engednie kell parti sétány kialakítását."
52,NEUTRAL,0.85,"MP argues local government property rights are unnecessary due to existing laws, providing a technical justification rather than advocating for executive power expansion.",ParlaMint-HU_2020-03-02,u2020-03-02-47-5,Fentiek alapján tehát a parti sétány kialakításához nem szükséges arra vonatkozóan az önkormányzat tulajdonjogának vagy vagyonkezelői jogának bejegyzése; kialakításának lehetősége a törvény alapján jelenleg is adott.
53,NEUTRAL,0.95,"The sentence provides factual information about property auction conditions and public access regulations, without addressing the expansion or restriction of executive power.",ParlaMint-HU_2020-03-02,u2020-03-02-47-6,"Köszönöm szépen.  bekezdésében foglaltakkal összhangban az árverési hirdetményben kifejezetten felhívta az árverezők figyelmét arra, hogy a nyertes árverezőnek a vízparton biztosítania kell a part menti 30 méter széles, közhasználat elől el nem zárható sávot, és azon engednie kell parti sétány kialakítását."
54,NEUTRAL,0.9,The sentence addresses administrative property management and existing law without advocating for or against systemic executive power expansion or democratic erosion.,ParlaMint-HU_2020-03-02,u2020-03-02-47-7,Fentiek alapján tehát a parti sétány kialakításához nem szükséges arra vonatkozóan az önkormányzat tulajdonjogának vagy vagyonkezelői jogának bejegyzése; kialakításának lehetősége a törvény alapján jelenleg is adott.
55,NEUTRAL,1.0,"The sentence is a transcript note describing applause from parliamentary groups, conveying no substantive stance on executive power or democratic institutions.",ParlaMint-HU_2020-03-02,u2020-03-02-47-9,"(Taps a kormányzó pártok, szórványos taps az LMP padsoraiból.)"
56,NEUTRAL,1.0,"The sentence and speech focus exclusively on local infrastructure developments, failing to address executive power dynamics or democratic institutions.",ParlaMint-HU_2020-03-02,u2020-03-02-49-3,"Örömmel számolhatok be róla, hogy a Jászságban az elmúlt hónapokban közel hatmilliárd forint értékben került átadásra útfejlesztés."
57,NEUTRAL,1.0,The sentence provides a factual list of infrastructure improvements without discussing executive power or democratic institutions.,ParlaMint-HU_2020-03-02,u2020-03-02-49-4,"Megújult a Szolnok-Jászkisér összekötő út jászkiséri belterületi szakasza, a 32-es főút Jászfényszaru-Jászberény közötti szakasza, a Szolnok-Jászkisér összekötő út Jászkisér utáni külterületi szakasza, a jászfényszarui ipari park megközelítését szolgáló új útszakaszok is befejezésre kerültek, valamint a Pusztamonostort Jászárokszállással összekötő út egy jelentős része is elkészült.A fejlesztésekkel nem csupán az útburkolatok újultak meg, számos autóbusz-megálló lett felújítva, új szalagkorlátok, fényvisszaverő prizmák készültek el, cserére kerültek a KRESZ-táblák, az utak mentén fák telepítése is megvalósult."
58,NEUTRAL,1.0,"The sentence discusses local infrastructure benefits without addressing executive power or democratic institutions, making it neutral regarding executive aggrandisement.",ParlaMint-HU_2020-03-02,u2020-03-02-49-5,"Fontosak ezek a fejlesztések a térségben, a jó minőségű, felújított útszakaszoknak köszönhetően biztonságosabbá, gyorsabbá és kényelmesebbé válik a közlekedés."
59,NEUTRAL,1.0,"The sentence factually describes archaeological work for a road project, unrelated to executive power structures or democratic institutional changes.",ParlaMint-HU_2020-03-02,u2020-03-02-49-6,"Szintén nagy örömmel értesültünk szeptemberben arról, hogy a régészek megkezdték a szükséges megelőző feltárásokat a jászberényi elkerülő út utolsó szakaszának nyomvonalán."
60,NEUTRAL,1.0,The sentence discusses local road infrastructure development and carries no relevance to the expansion of executive power or democratic institutional changes.,ParlaMint-HU_2020-03-02,u2020-03-02-49-7,"Az útszakasz megépülése mind a térség, mind Jászberény város tekintetében régen várt, meghatározó fejlesztés."
61,NEUTRAL,0.95,"The sentence focuses on local infrastructure development and routine inquiry, lacking any content related to the expansion or limitation of executive powers.",ParlaMint-HU_2020-03-02,u2020-03-02-49-8,Ezért megköszönve a kormányzat eddigi erőfeszítéseit tisztelettel kérdezem az államtitkár urat: mikorra várható a jászberényi elkerülő út utolsó szakaszának befejezése?
62,NEUTRAL,1.0,"The sentence is a standard formal greeting to the chair and state secretary, containing no political stance or reference to executive power.",ParlaMint-HU_2020-03-02,u2020-03-02-57-2,Tisztelt Elnök Úr! Államtitkár Úr!
63,NEUTRAL,0.95,"The sentence is a factual introductory statement about a playground opening, lacking any stance on executive power or democratic institutions.",ParlaMint-HU_2020-03-02,u2020-03-02-57-4,"A főváros XVI. kerületében, a Reformátorok terén új játszóteret adtak át 2019 októberében."
64,NEUTRAL,0.95,This sentence criticizes the timing of a project for electoral advantage but does not address systemic executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2020-03-02,u2020-03-02-57-5,"A 400 millió forintos beruházással láthatóan nagyon siettek, hogy még az önkormányzati választás előtt eldicsekedhessenek vele."
65,NEUTRAL,0.95,The sentence factually reports government attendance and safety issues without addressing the expansion of executive power or undermining of democratic institutions.,ParlaMint-HU_2020-03-02,u2020-03-02-57-6,"Az átadáson a kormány is képviseltette magát Gulyás Gergely miniszter úr személyében.Néhány nap múlva kiderült, hogy a csúszdák rendkívül balesetveszélyesek."
66,NEUTRAL,0.95,"The sentence provides factual details regarding playground accidents and does not reference executive power, democratic institutions, or political authority.",ParlaMint-HU_2020-03-02,u2020-03-02-57-7,"Egy kislánynak már az első csúszás során eltört a sípcsontja, egy másik gyereknek a térdét kellett begipszelni."
67,NEUTRAL,0.95,The sentence describes physical injuries from a faulty slide. It does not address executive power or the undermining of democratic institutions.,ParlaMint-HU_2020-03-02,u2020-03-02-57-8,"Olyan gyerek is volt, akinek a foga tört ki a csúszdán, amely túl gyors, túl éles kanyarokkal, és ezért nagy erővel csapódnak benne a gyerekek."
68,NEUTRAL,0.95,"The sentence reports a mayor's admission of technical flaws in a playground, lacking direct connection to executive power expansion or democratic backsliding.",ParlaMint-HU_2020-03-02,u2020-03-02-57-9,"Kovács Péter, az önök polgármestere is elismerte, hogy ahogy fogalmazott a csúszdákkal van némi baj."
69,NEUTRAL,0.95,"The sentence identifies unaddressed playground repairs in the speech, which does not involve the expansion of executive power or the undermining of democratic institutions.",ParlaMint-HU_2020-03-02,u2020-03-02-57-10,De a hibákat azóta sem javították ki.
70,CONTRA,0.7,"The MP criticizes Fidesz leaders for ignoring public complaints, highlighting a lack of accountability within the executive's power structure and political priorities.",ParlaMint-HU_2020-03-02,u2020-03-02-57-11,"Sőt, a kerület fideszes vezetői foglalkozni sem hajlandók a szülők panaszaival."
71,NEUTRAL,0.9,The speech concerns playground safety; this specific sentence attacks government negligence rather than the structural expansion of power or the undermining of democratic institutions.,ParlaMint-HU_2020-03-02,u2020-03-02-57-12,Az önök emberei semmit nem törődnek a gyermekek biztonságával.
72,NEUTRAL,0.9,The sentence focuses on administrative playground safety regulations and lacks any discussion regarding the expansion of executive power or democratic institutional integrity.,ParlaMint-HU_2020-03-02,u2020-03-02-57-13,"Ez azonban nem maradhat így. Úgy gondoljuk, ez az eset világosan megmutatta, felül kell vizsgálnunk a játszóterekkel kapcsolatos szabályozást."
73,NEUTRAL,0.95,The sentence criticizes the government's focus on political propaganda instead of public safety but does not address institutional aggrandisement or democratic backsliding.,ParlaMint-HU_2020-03-02,u2020-03-02-57-14,"Nem engedhetjük, hogy további gyermekek szenvedjenek súlyos balesetet azért, mert a Fidesznek fontosabbak a politikai győzelmi jelentések, mint a gyermekek testi épsége."
74,NEUTRAL,0.9,"The sentence is a factual inquiry about playground accidents, lacking any reference to the expansion of executive power or the undermining of democratic institutions.",ParlaMint-HU_2020-03-02,u2020-03-02-57-15,"Kérdezem tehát államtitkár urat, hogy vane tudomása a csúszdák miatt bekövetkezett súlyos gyermekbalesetekről."
75,NEUTRAL,0.95,"The sentence is a factual inquiry about administrative assistance for families, neither advocating for nor criticizing the expansion of executive power or democratic erosion.",ParlaMint-HU_2020-03-02,u2020-03-02-57-16,Fordulhatnake segítségért a minisztériumhoz a sérülést szenvedett gyermekek szülei?
76,NEUTRAL,0.95,"The sentence is a standard inquiry about a ministry investigation into local safety issues, not addressing executive power expansion or democratic institution undermining.",ParlaMint-HU_2020-03-02,u2020-03-02-57-17,Indíte a tárca bármilyen vizsgálatot az eset kapcsán?
77,NEUTRAL,0.9,The sentence is a standard oversight question regarding playground safety regulations and does not discuss executive power expansion or democratic institutional changes.,ParlaMint-HU_2020-03-02,u2020-03-02-57-18,"Mit szándékoznak tenni, hogy a jövőben hasonló esetek ne fordulhassanak elő?"
78,NEUTRAL,1.0,This sentence is a standard formulaic parliamentary closing and does not express any stance on executive power or democratic institutions.,ParlaMint-HU_2020-03-02,u2020-03-02-57-19,"Várom megtisztelő válaszát, államtitkár úr."
79,NEUTRAL,0.95,"The sentence provides a factual introduction to school nationalization. The MP's critical stance against executive aggrandisement is developed later, leaving this specific statement neutral.",ParlaMint-HU_2020-03-02,u2020-03-02-61-2,Tisztelt Államtitkár Úr! 2017-ben a közoktatás épületeinek az államosítása is bekövetkezett.
80,CONTRA,0.95,"The MP criticizes the central government for seizing municipal property and funds, opposing executive centralization and the weakening of local government autonomy.",ParlaMint-HU_2020-03-02,u2020-03-02-61-3,"Ugyan kártalanítás nélkül vették el az önkormányzatoktól ezeket az épületeket, de rájöttek arra, hogy ezek fenntartásához pénz kell, és úgy gondolták, hogy ezt a pénzt a 34 ezer forint/fő adóerő-képességű önkormányzatoktól lehet leginkább elvonni."
81,CONTRA,0.85,"The MP highlights increasing financial obligations imposed on municipalities, criticizing the executive's centralization of power and the resulting erosion of local government autonomy.",ParlaMint-HU_2020-03-02,u2020-03-02-61-4,Ez a pénz 168 önkormányzatra jelent kötelezettséget egyre növekvő mértékben.
82,CONTRA,0.9,"The MP highlights the massive financial extraction from municipalities, criticizing the central government's consolidation of resources and power at the expense of local autonomy.",ParlaMint-HU_2020-03-02,u2020-03-02-61-5,"Ez azt jelenti többek között, hogy a nagy tiltakozás következtében ez a befizetendő összeg 26 milliárdról ennyi elvonás történt meg a bevezetésekor 2017-ben fölugrott 62 százalékkal magasabbra, 43 milliárdra, és az eltelt három esztendőben mindösszesen már 106 milliárd fölötti elvonásról van szó, amelyet az önkormányzatoktól elvontak."
